origin,destination,distance_meters,duration_seconds,duration_in_traffic_seconds,departure_time,delay
"Salt Lake City, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",175470,13391,12724,2024-09-06 09:22:03,-667
"Salt Lake City, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",175470,13391,13049,2024-09-06 10:22:03,-342
"Salt Lake City, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",175470,13391,14287,2024-09-06 11:22:03,896
"Salt Lake City, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",175470,13391,15372,2024-09-06 12:22:03,1981
"Salt Lake City, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",175470,13391,15865,2024-09-06 13:22:03,2474
"Salt Lake City, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",175470,13391,15909,2024-09-06 14:22:03,2518
"Salt Lake City, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",175470,13391,16485,2024-09-06 15:22:03,3094
"Salt Lake City, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",175470,13391,16788,2024-09-06 16:22:03,3397
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,1588,2024-09-06 18:22:03,-861
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,1523,2024-09-06 19:22:03,-926
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,1457,2024-09-06 20:22:03,-992
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,1299,2024-09-06 21:22:03,-1150
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,1689,2024-09-06 22:22:03,-760
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,1360,2024-09-06 23:22:03,-1089
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,2152,2024-09-06 00:22:03,-297
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,2324,2024-09-06 01:22:03,-125
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,2415,2024-09-06 02:22:03,-34
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,2644,2024-09-06 03:22:03,195
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,2952,2024-09-06 04:22:03,503
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,3231,2024-09-06 05:22:03,782
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,3229,2024-09-06 06:22:03,780
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,3097,2024-09-06 07:22:03,648
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,2767,2024-09-06 08:22:03,318
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,2976,2024-09-06 09:22:03,527
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,3188,2024-09-06 10:22:03,739
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,3662,2024-09-06 11:22:03,1213
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,3944,2024-09-06 12:22:03,1495
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,3635,2024-09-06 13:22:03,1186
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,3571,2024-09-06 14:22:03,1122
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,2915,2024-09-06 15:22:03,466
"Howrah Railway Station, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",15769,2449,2555,2024-09-06 16:22:03,106
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,2275,2024-09-06 18:22:03,-615
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,2136,2024-09-06 19:22:03,-754
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,1982,2024-09-06 20:22:03,-908
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,2170,2024-09-06 21:22:03,-720
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,1967,2024-09-06 22:22:03,-923
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,2085,2024-09-06 23:22:03,-805
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,2575,2024-09-06 00:22:03,-315
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,2756,2024-09-06 01:22:03,-134
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",24131,2906,2576,2024-09-06 02:22:03,-330
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,3574,2024-09-06 03:22:03,684
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,3632,2024-09-06 04:22:03,742
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",24131,2906,3818,2024-09-06 05:22:03,912
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",24131,2906,3685,2024-09-06 06:22:03,779
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,3775,2024-09-06 07:22:03,885
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,3634,2024-09-06 08:22:03,744
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,3481,2024-09-06 09:22:03,591
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,3438,2024-09-06 10:22:03,548
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",24131,2906,3942,2024-09-06 11:22:03,1036
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,4202,2024-09-06 12:22:03,1312
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,4005,2024-09-06 13:22:03,1115
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16511,2890,3725,2024-09-06 14:22:03,835
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",24131,2906,3108,2024-09-06 15:22:03,202
"Howrah Railway Station, Kolkata, West Bengal","New Town, Kolkata, West Bengal",24131,2906,2874,2024-09-06 16:22:03,-32
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,3151,2024-09-06 18:22:03,-907
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,2787,2024-09-06 19:22:03,-1271
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,2974,2024-09-06 20:22:03,-1084
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,2591,2024-09-06 21:22:03,-1467
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,2733,2024-09-06 22:22:03,-1325
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,2907,2024-09-06 23:22:03,-1151
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,3498,2024-09-06 00:22:03,-560
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,3494,2024-09-06 01:22:03,-564
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,3756,2024-09-06 02:22:03,-302
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4247,2024-09-06 03:22:03,189
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4558,2024-09-06 04:22:03,500
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4728,2024-09-06 05:22:03,670
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,5340,2024-09-06 06:22:03,1282
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4913,2024-09-06 07:22:03,855
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4907,2024-09-06 08:22:03,849
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4593,2024-09-06 09:22:03,535
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4990,2024-09-06 10:22:03,932
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4906,2024-09-06 11:22:03,848
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,5556,2024-09-06 12:22:03,1498
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,5543,2024-09-06 13:22:03,1485
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,5274,2024-09-06 14:22:03,1216
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4554,2024-09-06 15:22:03,496
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,3783,2024-09-06 16:22:03,-275
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,501,2024-09-06 18:22:03,-443
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,285,2024-09-06 19:22:03,-659
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,849,2024-09-06 20:22:03,-95
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,673,2024-09-06 21:22:03,-271
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,512,2024-09-06 22:22:03,-432
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,429,2024-09-06 23:22:03,-515
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,856,2024-09-06 00:22:03,-88
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,780,2024-09-06 01:22:03,-164
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,629,2024-09-06 02:22:03,-315
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,830,2024-09-06 03:22:03,-114
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1053,2024-09-06 04:22:03,109
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,876,2024-09-06 05:22:03,-68
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,976,2024-09-06 06:22:03,32
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,875,2024-09-06 07:22:03,-69
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1018,2024-09-06 08:22:03,74
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1088,2024-09-06 09:22:03,144
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1361,2024-09-06 10:22:03,417
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1035,2024-09-06 11:22:03,91
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1060,2024-09-06 12:22:03,116
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1419,2024-09-06 13:22:03,475
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1413,2024-09-06 14:22:03,469
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1121,2024-09-06 15:22:03,177
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,915,2024-09-06 16:22:03,-29
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,480,2024-09-06 18:22:03,-430
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,382,2024-09-06 19:22:03,-528
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,490,2024-09-06 20:22:03,-420
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,537,2024-09-06 21:22:03,-373
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,731,2024-09-06 22:22:03,-179
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,581,2024-09-06 23:22:03,-329
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,745,2024-09-06 00:22:03,-165
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,514,2024-09-06 01:22:03,-396
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,946,2024-09-06 02:22:03,36
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,955,2024-09-06 03:22:03,45
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1154,2024-09-06 04:22:03,244
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1012,2024-09-06 05:22:03,102
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1390,2024-09-06 06:22:03,480
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,995,2024-09-06 07:22:03,85
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1287,2024-09-06 08:22:03,377
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1286,2024-09-06 09:22:03,376
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1290,2024-09-06 10:22:03,380
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1486,2024-09-06 11:22:03,576
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1651,2024-09-06 12:22:03,741
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1692,2024-09-06 13:22:03,782
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1003,2024-09-06 14:22:03,93
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1064,2024-09-06 15:22:03,154
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1085,2024-09-06 16:22:03,175
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1899,2024-09-07 17:22:03,-389
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1864,2024-09-07 18:22:03,-424
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1508,2024-09-07 19:22:03,-780
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1661,2024-09-07 20:22:03,-627
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1461,2024-09-07 21:22:03,-827
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1555,2024-09-07 22:22:03,-733
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1331,2024-09-07 23:22:03,-957
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1585,2024-09-07 00:22:03,-703
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2170,2024-09-07 01:22:03,-118
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2254,2024-09-07 02:22:03,-34
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2413,2024-09-07 03:22:03,125
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2952,2024-09-07 04:22:03,664
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2581,2024-09-07 05:22:03,293
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2746,2024-09-07 06:22:03,458
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2592,2024-09-07 07:22:03,304
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2914,2024-09-07 08:22:03,626
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,3203,2024-09-07 09:22:03,915
